"typeLabel","placeName","choCount"
"ontwikkelgelatinezilverdrukken","Yangon","2"
"tegeltableaus","Damascus","2"
"maquettes","Aleppo","2"
"gelatine zilverdrukken","Singapore","2"
"borduurwerk","Borneo","2"
"beeldmateriaal naar vorm: afbeeldingsvorm","Sumba (eiland)","2"
"handrolschilderingen","Zuid- en Zuidoost-Azië","2"
"foto's","Zuid- en Zuidoost-Azië","2"
"ontwikkelgelatinezilverdrukken","Damascus","2"
"portretten","Borneo","2"
"gelatineplaatnegatieven","Sumbawa (eiland)","2"
"glasnegatieven","Flores (eiland)","2"
"collodiumnegatieven","Timor","2"
"paneelschilderingen","Indonesië","2"
"schaalmodellen","Brits-Indië","2"
"verteldoeken","New Delhi","2"
"prenten","Bangladesh","2"
"reliëfs","Bangladesh","2"
"kalligrafie","Urumqi","2"
"ontwikkelgelatinezilverdrukken","Banaue","2"
"gelatineplaatnegatieven","Landak (regentschap)","2"
"lichtdrukken","Jawa Tengah: regionaal","2"
"totems","Zuid-Papua","2"
"gelatinenegatieven op acetaat","Asahan (regentschap)","2"
"olieverfschilderingen","Deli Serdang (regentschap)","2"
"schaalmodellen","Agam (regentschap)","2"
"tekeningen","Padang-Pariaman (regentschap)","2"
"positieven (beeldmateriaal)","Solok (regentschap)","2"
"tekeningen","Aceh Besar (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Aceh Utara (regentschap)","2"
"borduurwerk","Gayo-hoogvlakte","2"
"daglichtgelatinezilverdrukken","Bengkulu Utara (regentschap)","2"
"gelatinenegatieven op nitraat","Aceh Barat (regentschap)","2"
"gelatineplaatnegatieven","Bima (regentschap)","2"
"gelatineplaatnegatieven","Lombok Barat (regentschap)","2"
"gelatinenegatieven op acetaat","Lombok Timur (regentschap)","2"
"reliëfs","Pasuruan (regentschap)","2"
"batikschilderingen","Semarang (regentschap)","2"
"negatieven","Kuningan (regentschap)","2"
"schilderingen","Banyuwangi (regentschap) ","2"
"negatieven","Serang (regentschap)","2"
"negatieven","Tangerang (regentschap)","2"
"godenbeelden","Banyumas (regentschap)","2"
"beelden","Bogor (regentschap)","2"
"lichtdrukken","Cianjur (regentschap)","2"
"gelatineplaatnegatieven","Yende","2"
"daglichtgelatinezilverdrukken","Port Numbay","2"
"beelden","Kokas","2"
"acteursprenten","Tokyo","2"
"lichtdrukken","Bromo (berg)","2"
"gelatinenegatieven op nitraat","Komodo (eiland)","2"
"foto's","Cilincing","2"
"foto's","Supayang","2"
"negatieven","Enggano (eiland)","2"
"gelatinenegatieven op nitraat","Kalabahi","2"
"maquettes","Sungaikakap","2"
"positieven (beeldmateriaal)","Sungai Puar","2"
"lichtdrukken","Klakah-meer","2"
"daglichtgelatinezilverdrukken","Yogyakarta","2"
"positieven (beeldmateriaal)","Bikeru","2"
"albuminedrukken (goudgetoond)","Banten","2"
"kleurendia's","Istanbul","2"
"platinadrukken","Sindanglaya","2"
"gouaches (schilderingen)","Istanbul","2"
"gelatinenegatieven op nitraat","Jedda","2"
"digitale afbeeldingen","Mekka","2"
"foto's","Kertosono","2"
"albuminedrukken","Bagelen","2"
"foto's","Lasem","2"
"ontwikkelgelatinezilverdrukken","Kedu","2"
"ontwikkelgelatinezilverdrukken","Banjaran","2"
"negatieven","Cibarusah","2"
"lichtdrukken","Angkor Wat","2"
"gelatinenegatieven op acetaat","Priangan","2"
"stereofoto's","Borobudur","2"
"schilderijen","Borobudur","2"
"ontwikkelgelatinezilverdrukken","Porsea","2"
"ontwikkelgelatinezilverdrukken","Ghayl Ba Wazir","2"
"gelatinenegatieven op nitraat","Wadi Jirdhan","2"
"gelatineplaatnegatieven","Tering","2"
"foto's","Purukcahu","2"
"gelatinenegatieven op acetaat","Mutean","2"
"daglichtgelatinezilverdrukken","Nusakambangan (eiland)","2"
"daglichtgelatinezilverdrukken","Labuhan Deli","2"
"plattegronden (tekeningen)","Palopo (stadsgemeente)","2"
"daglichtcollodiumzilverdrukken","Lumban Silintong","2"
"lichtdrukken","Lembang","2"
"gelatineplaatnegatieven","Engros","2"
"kleurendia's","Puncak Mandala","2"
"beeldengroepen","Merauke (regentschap)","2"
"beeldsnijwerken","Fai (rivier)","2"
"schaalmodellen","Merauke (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Buti","2"
"portretten","Mewi","2"
"potloodtekeningen","Sepadim","2"
"potloodtekeningen","Yobar","2"
"voorouderbeelden","Ewta (rivier)","2"
"boombastschilderingen","Tobati ","2"
"beelden","Kumbe (plaats)","2"
"voorouderbeelden","Kumbe (plaats)","2"
"aquarellen","Okaba","2"
"daglichtgelatinezilverdrukken","Maybrat (regentschap)","2"
"gouaches (schilderingen)","Medina","2"
"nishiki-e","Sumida (rivier)","2"
"daglichtgelatinezilverdrukken","Amurang","2"
"daglichtgelatinezilverdrukken","Swart-vallei","2"
"houtsnijwerk","Pomats (rivier)","2"
"beeldengroepen","Sor (rivier)","2"
"daglichtgelatinezilverdrukken","Kinara","2"
"korwars","Anus (eiland)","2"
"gelatinenegatieven op acetaat","Ayafo","2"
"gelatinenegatieven op acetaat","Imestum","2"
"ontwikkelgelatinezilverdrukken","Kumamba-eilanden","2"
"daglichtgelatinezilverdrukken","Doyo","2"
"fotomechanische afdrukken","Doreh-baai","2"
"foto's","Muntok","2"
"foto's","Tahuna","2"
"kabinetfoto's","Seira (eiland)","2"
"positieven (beeldmateriaal)","Kayeli-baai","2"
"positieven (beeldmateriaal)","Lirung","2"
"gelatineplaatnegatieven","Mimika (regentschap)","2"
"gelatineplaatnegatieven","Ende (eiland)","2"
"gelatineplaatnegatieven","Lela","2"
"ontwikkelgelatinezilverdrukken","Onin (schiereiland)","2"
"paalbeelden","Awehima","2"
"gelatineplaatnegatieven","Numfor (eiland)","2"
"daglichtgelatinezilverdrukken","Kumbe (rivier)","2"
"beelden","Digul (rivier)","2"
"tekeningen","Banjarnegara (regentschap)","2"
"tempelbeelden","Cilacap (regentschap)","2"
"albuminedrukken","Kendal (regentschap)","2"
"gelatinenegatieven op acetaat","Cilacap (regentschap)","2"
"beelden","Banjarnegara (regentschap)","2"
"potloodtekeningen","Banjarnegara (regentschap)","2"
"platinadrukken","Banyumas (regentschap)","2"
"autotypieën","Garut (regentschap)","2"
"kleurendia's","Cianjur (regentschap)","2"
"kantwerk","Garut (regentschap)","2"
"stereofoto's","Kediri (regentschap)","2"
"pentekeningen","Beutong","2"
"ontwikkelgelatinezilverdrukken","Halmahera Selatan (regentschap)","2"
"godenbeelden","Palembang (stadsgemeente)","2"
"lichtdrukken","Maninjau-meer","2"
"diapositieven","Maninjau-meer","2"
"gelatinenegatieven op nitraat","Gianyar","2"
"kabinetfoto's","Siak","2"
"positieven (beeldmateriaal)","Manado (stadsgemeente)","2"
"panoramafoto's","Ambon (stad)","2"
"ontwikkelgelatinezilverdrukken","Serangan (eiland)","2"
"foto's","Maninjau-meer","2"
"daglichtgelatinezilverdrukken","Kepulauan Sula (regentschap)","2"
"potloodtekeningen","Probolinggo (regentschap)","2"
"foto's","Lamongan (regentschap)","2"
"achterglasschilderingen","Madura (eiland)","2"
"albuminedrukken","Demak (regentschap)","2"
"plattegronden (tekeningen)","Jakarta","2"
"afweerbeelden","Jawa- Noordkust","2"
"albuminedrukken","Bekasi (regentschap)","2"
"tekeningen","Mas","2"
"ontwikkelgelatinezilverdrukken","Jaipur","2"
"schilderingen","Nathdwara","2"
"diptieken","Nathdwara","2"
"voorstellingen (beeldmateriaal)","Zuid-India","2"
"godenbeelden","Karanganyar (regentschap)","2"
"negatieven","Kebumen (regentschap)","2"
"positieven (beeldmateriaal)","Jawa- Noordkust","2"
"gelatinenegatieven op polyester","Bandung (stadsgemeente)","2"
"gravures","Bogor (stadsgemeente)","2"
"daglichtgelatinezilverdrukken","Lahore","2"
"beelden","Mohenjo Daro","2"
"beelden","Jaipur","2"
"daglichtgelatinezilverdrukken","Zuid-India","2"
"glasnegatieven","Jakarta","2"
"kleurenlithografieën (prenten)","Bogor (stadsgemeente)","2"
"kleurenlithografieën (prenten)","Puri","2"
"aquarellen","Darjiling","2"
"kleurendia's","Samarinda (stadsgemeente)","2"
"gelatinenegatieven op nitraat","Bugbug","2"
"daglichtgelatinezilverdrukken","Sangaragung","2"
"plattegronden (tekeningen)","Pontianak (regentschap)","2"
"positieven (beeldmateriaal)","Padang Panjang (stadsgemeente)","2"
"prenten","Calang","2"
"daglichtcollodiumzilverdrukken","Muaraaman","2"
"foto's","Badran","2"
"foto's","Maratua (eiland)","2"
"ontwikkelgelatinezilverdrukken","Sakit (eiland)","2"
"godenbeelden","Batu-eilanden","2"
"positieven (beeldmateriaal)","Rote (eiland)","2"
"kleurendia's","Ngada (regentschap)","2"
"negatieven","Ngada (regentschap)","2"
"foto's","Besuki","2"
"negatieven","Besuki","2"
"gelatineplaatnegatieven","Aden","2"
"kleurendia's","Jiblah","2"
"ontwikkelgelatinezilverdrukken","Bunuraya","2"
"ontwikkelgelatinezilverdrukken","Dibaruh-meer","2"
"lichtdrukken","Gujarat (deelstaat)","2"
"ontwikkelgelatinezilverdrukken","Galilea (gebied)","2"
"schaalmodellen","Turkije","2"
"schilderijen","Iran","2"
"kalligrafie","Esfahan","2"
"gravures","Esfahan","2"
"schaalmodellen","Jemen","2"
"schilderingen","Noord-Afghanistan","2"
"kleurendia's","Karbala (gouvernement)","2"
"wandversieringen (beeldmateriaal)","Korea","2"
"poppen (figuurvoorstellingen)","Shantou","2"
"ontwikkelgelatinezilverdrukken","Shanghai","2"
"koppen (figuurvoorstellingen)","Hadda -Afghanistan","2"
"achterglasschilderingen","Baghdad","2"
"grafpalen","Borneo","2"
"gelatineplaatnegatieven","Bengkulu (provincie)","2"
"poppen (figuurvoorstellingen)","Sulawesi Tengah (provincie)","2"
"medailles","Zuidoost-Azië: Insulair","2"
"godenbeelden","Laos","2"
"godenbeelden","Damascus","2"
"voorouderbeelden","Sulawesi Tengah (provincie)","2"
"pentekeningen","Ban Chiang (archeologische vindplaats)","2"
"plaquettes (beeldmateriaal)","Delhi (hoofdstadregio)","2"
"hangende rolschilderingen","Delhi (hoofdstadregio)","2"
"godenbeelden","Aleppo","2"
"prenten","Baghdad","2"
"medailles","Afghanistan","2"
"klederdrachtpoppen","Bengkulu (provincie)","2"
"afgietsels","Sumbawa (eiland)","2"
"bustes","Zuidoost-Azië: Insulair","2"
"diapositieven","Damascus","2"
"gelatinenegatieven op acetaat","An Nasiriyah","2"
"gelatinenegatieven op polyester","Hanoi","2"
"plaquettes (beeldmateriaal)","Zuid-Tibet","2"
"kleurendia's","Dubai (emiraat)","2"
"batikschilderingen","Pulau Pinang (deelstaat)","2"
"ontwikkelgelatinezilverdrukken","Fuji-san","2"
"gravures","Kirgizië","2"
"beeldengroepen","Kahayan (rivier)","2"
"ontwikkelgelatinezilverdrukken","Maoke-gebergte","2"
"gelatinenegatieven op acetaat","Zuid-Papua","2"
"pentekeningen","Zuid-Papua","2"
"platinadrukken","Asahan (regentschap)","2"
"zwart-wit foto's","Medan (stadsgemeente)","2"
"daglichtcollodiumzilverdrukken","Karo (regentschap)","2"
"platinadrukken","Langkat (regentschap)","2"
"gedenkbeeldhouwwerken","Bangka (eiland)","2"
"foto's","Lahat (regentschap)","2"
"tekeningen","Banda Aceh (stadsgemeente)","2"
"gelatineplaatnegatieven","Minahasa (oud regentschap)","2"
"negatieven","Luwu (gebied)","2"
"gelatinenegatieven op acetaat","Maros (regentschap)","2"
"positieven (beeldmateriaal)","Pangkajene Kepulauan (regentschap)","2"
"beelden","Lombok Timur (regentschap)","2"
"voorouderbeelden","Aru-eilanden","2"
"gravures","Yogyakarta (stadsgemeente)","2"
"collodiumnegatieven","Yogyakarta (stadsgemeente)","2"
"schilderingen","Yogyakarta (stadsgemeente)","2"
"gravures","Halmahera (eiland)","2"
"tekeningen","Banda-eilanden","2"
"gelatineplaatnegatieven","Rembang (regentschap)","2"
"cartes-de-visite (fotografische kaarten)","Tosari","2"
"gelatinenegatieven op acetaat","Tosari","2"
"albuminedrukken","Prambanan","2"
"albuminedrukken","Lasem","2"
"lichtdrukken","Banyuwangi","2"
"ontwikkelgelatinezilverdrukken","Bangkalan (regentschap)","2"
"foto's","Ciawi","2"
"plattegronden (gebouwen)","Mekka","2"
"maquettes","Negara (Kalimantan)","2"
"godenkoppen","Borobudur","2"
"maskers (beeldhouwwerk)","Siberut (eiland)","2"
"gelatineplaatnegatieven","Lembeh (eiland)","2"
"albuminedrukken (goudgetoond)","Sibolga (stadsgemeente)","2"
"gelatinenegatieven op nitraat","Prigen","2"
"gelatineplaatnegatieven","Sibolangit","2"
"ontwikkelgelatinezilverdrukken","Atami","2"
"albuminedrukken (goudgetoond)","Naira (eiland)","2"
"beelden","Kekwa","2"
"voorouderbeelden","Biak Numfor (regentschap)","2"
"daglichtgelatinezilverdrukken","Lagundi-baai","2"
"lichtdrukken","Kawah Ijen (meer)","2"
"portretten","Senayo","2"
"ontwikkelgelatinezilverdrukken","Paniaimeren-gebied","2"
"potloodtekeningen","Sirets (rivier)","2"
"beeldengroepen","Ocenep","2"
"gelatinenegatieven op acetaat","Yos Sudarso-baai","2"
"daglichtgelatinezilverdrukken","Kumbe (plaats)","2"
"pentekeningen","Okaba","2"
"gelatinenegatieven op nitraat","Saparua (eiland)","2"
"kabinetfoto's","Tanimbar-eilanden","2"
"daglichtgelatinezilverdrukken","Tanimbar-eilanden","2"
"positieven (beeldmateriaal)","Medina","2"
"kleurendia's","Walesi","2"
"ontwikkelgelatinezilverdrukken","Heybeliada (eiland)","2"
"portretten","Awer (Halmahera)","2"
"voorouderbeelden","Kaimo","2"
"gelatinenegatieven op nitraat","Labuanbajo (Flores)","2"
"voorouderbeelden","Darembang","2"
"positieven (beeldmateriaal)","Sonder","2"
"foto's","Iluaki","2"
"positieven (beeldmateriaal)","Solor (eiland)","2"
"negatieven","Bajawa","2"
"kleurendia's","Maumere","2"
"cyanotypieën","Hilismactanao","2"
"beelden","Seira (eiland)","2"
"kleurenhoutsneden","Tokyo","2"
"daglichtgelatinezilverdrukken","Langowan","2"
"fotomechanische afdrukken","Fakfak","2"
"gelatinenegatieven op acetaat","Sowek","2"
"beelden","Wayeri","2"
"schilderingen","Yokohama","2"
"ontwikkelgelatinezilverdrukken","Saweru (eiland)","2"
"gelatineplaatnegatieven","Yotefa-baai","2"
"ontwikkelgelatinezilverdrukken","Waikelo","2"
"gelatineplaatnegatieven","Puyo","2"
"foto's","Nishinomiya","2"
"voorouderbeelden","Port Numbay","2"
"beeldsnijwerken","Ternate (eiland)","2"
"lichtdrukken","Surakarta (stadsgemeente)","2"
"ontwikkelgelatinezilverdrukken","Gresik (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Sangeh","2"
"gelatinenegatieven op polyester","Toba-meer","2"
"positieven (beeldmateriaal)","Bengkalis (regentschap)","2"
"lantaarnplaatjes","Salatiga (stadsgemeente)","2"
"olieverfschilderingen","Surakarta (stadsgemeente)","2"
"positieven (beeldmateriaal)","Kediri (regentschap)","2"
"foto's","Batee Ilik","2"
"olieverfschilderingen","Palembang (stadsgemeente)","2"
"negatieven","Maninjau-meer","2"
"wandversieringen (beeldmateriaal)","Pekalongan (regentschap)","2"
"cartes-de-visite (fotografische kaarten)","Bekasi (regentschap)","2"
"stereofoto's","Bogor (stadsgemeente)","2"
"beeldhouwwerken","Buleleng","2"
"positieven (beeldmateriaal)","Demak (regentschap)","2"
"achterglasschilderingen","Cirebon (stadsgemeente)","2"
"afweerbeelden","Buleleng","2"
"godenbeelden","Nathdwara","2"
"daglichtgelatinezilverdrukken","Surat","2"
"positieven (beeldmateriaal)","Parepare (stadsgemeente)","2"
"daglichtgelatinezilverdrukken","Kusamba","2"
"gouaches (schilderingen)","Padang Panjang (stadsgemeente)","2"
"kleurendia's","Mengwi","2"
"gelatineplaatnegatieven","Samarinda (stadsgemeente)","2"
"positieven (beeldmateriaal)","Cakranegara","2"
"beelden","Tampaksiring","2"
"mobiles","Calang","2"
"positieven (beeldmateriaal)","Idi","2"
"daglichtgelatinezilverdrukken","Rantaurasau","2"
"gelatinenegatieven op acetaat","Ubrug","2"
"negatieven","Pati","2"
"beelden","Sampit","2"
"gelatinenegatieven op polyester","Nias (eiland)","2"
"daglichtgelatinezilverdrukken","Samosir (eiland)","2"
"gelatinenegatieven op acetaat","Samosir (eiland)","2"
"albuminedrukken","Tengger-gebergte","2"
"ontwikkelgelatinezilverdrukken","Lauttador","2"
"negatieven","Timbang Langkat","2"
"gelatinenegatieven op nitraat","Kepulauan Talaud (regentschap)","2"
"cartes-de-visite (fotografische kaarten)","Sawu (eiland)","2"
"ontwikkelgelatinezilverdrukken","Petanahan","2"
"positieven (beeldmateriaal)","Simpang","2"
"klederdrachtpoppen","Makassar","2"
"kleurendia's","Flores Timur (regentschap)","2"
"albuminedrukken (goudgetoond)","Batusangkar","2"
"negatieven","Waingapu","2"
"fotomechanische afdrukken","Tosari","2"
"cartes-de-visite (fotografische kaarten)","Bagelen","2"
"potloodtekeningen","Banten","2"
"daglichtcollodiumzilverdrukken","Goa (deelstaat)","2"
"koppen (figuurvoorstellingen)","India","2"
"ontwikkelgelatinezilverdrukken","Haifa","2"
"schaalmodellen","Syrië","2"
"paneelschilderingen","Turkije","2"
"tegeltableaus","Iran","2"
"houtsneden","Iran","2"
"portretten","Iran","2"
"wandversieringen (beeldmateriaal)","Oezbekistan","2"
"gravures","Heilongjiang","2"
"rolschilderingen","Nagano","2"
"gelatinenegatieven op acetaat","Bukhara","2"
"cartes-de-visite (fotografische kaarten)","Sòul","2"
"bustes","Hadda -Afghanistan","2"
"beelden","Afghanistan","2"
"etsen (prenten)","Negeri Sembilan (deelstaat)","2"
"tekeningen","Borneo","2"
"beeldsnijwerken","Alor (regentschap)","2"
"daglichtcollodiumzilverdrukken (goud- & platinagetoond)","Indonesië","2"
"beelden","Kashmir (gebied)","2"
"daglichtgelatinezilverdrukken","Bangkok","2"
"beelden","San Kamphaeng","2"
"schilderingen","Kathmandu","2"
"schilderijen","Yogyakarta (provincie)","2"
"voorouderbeelden","Yogyakarta (provincie)","2"
"stillevens","Indonesië","2"
"ferrotypieën","Indonesië","2"
"daglichtgelatinezilverdrukken","Colombo","2"
"kleurendia's","Babylon (archeologische site)","2"
"grafbeelden","Flores (eiland)","2"
"ontwikkelgelatinezilverdrukken","Maluku Utara (provincie)","2"
"symbolen","Timor","2"
"beschermbeelden","Indonesië","2"
"schaalmodellen","Aleppo","2"
"koppen (figuurvoorstellingen)","Ar Raqqah","2"
"gelatinenegatieven op acetaat","Idlib","2"
"stereofoto's","Sendai","2"
"platinadrukken","Kazbek","2"
"ontwikkelgelatinezilverdrukken","Lahij (gouvernement)","2"
"korwars","Waropen (regentschap)","2"
"voorouderbeelden","Noordoost-Papua","2"
"beelden","Noordoost-Papua","2"
"daglichtcollodiumzilverdrukken","Asahan (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Agam (regentschap)","2"
"gelatineplaatnegatieven","Solok (regentschap)","2"
"foto's","Bangka (eiland)","2"
"houtsnijwerk","Simeulue (eiland)","2"
"ontwikkelgelatinezilverdrukken","Mamuju (regentschap)","2"
"collodiumnegatieven","Malang (regentschap)","2"
"daglichtcollodiumzilverdrukken","Pasuruan (regentschap)","2"
"schilderingen","Pasuruan (regentschap)","2"
"platinadrukken","Yogyakarta (stadsgemeente)","2"
"autotypieën","Yogyakarta (stadsgemeente)","2"
"maquettes","Halmahera (eiland)","2"
"beeldsnijwerken","Halmahera (eiland)","2"
"fotomechanische afdrukken","Magelang (regentschap)","2"
"lichtdrukken","Wonosobo (regentschap)","2"
"stereofoto's","Blitar (regentschap)","2"
"gelatineplaatnegatieven","Serang (regentschap)","2"
"lichtdrukken","Banyuwangi (regentschap) ","2"
"gelatinenegatieven op nitraat","Jember (regentschap)","2"
"gelatinenegatieven op nitraat","Bogor (regentschap)","2"
"cartes-de-visite (fotografische kaarten)","Cianjur (regentschap)","2"
"daglichtgelatinezilverdrukken","Cirebon (regentschap)","2"
"gelatinenegatieven op nitraat","Gresik (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Bukittinggi (stadsgemeente)","2"
"lantaarnplaatjes","Bukittinggi (stadsgemeente)","2"
"gelatinenegatieven op nitraat","Plered","2"
"negatieven","Sindanglaya","2"
"kleurenlithografieën (prenten)","Istanbul","2"
"ontwikkelgelatinezilverdrukken","Trowulan","2"
"kleurendia's","Pangalengan","2"
"gouaches (schilderingen)","Mumbai","2"
"gelatinenegatieven op acetaat","Curug","2"
"achterglasschilderingen","Ankara","2"
"kleurenlithografieën (prenten)","Jedda","2"
"beelden","Sanggau","2"
"gelatinenegatieven op nitraat","Wadi al Kasr","2"
"cartes-de-visite (fotografische kaarten)","Baturaja","2"
"foto's","Muaralabuh","2"
"kleurenlithografieën (prenten)","Tenggarong","2"
"foto's","Padalarang","2"
"daglichtgelatinezilverdrukken","Pangururan","2"
"lichtdrukken","Kotagede","2"
"foto's","Mori (streek)","2"
"gelatinenegatieven op nitraat","Kabanjahe","2"
"fotomechanische afdrukken","Lembang","2"
"negatieven","Mutean","2"
"fotomechanische afdrukken","Cibodas","2"
"stereofoto's","Semeru (berg)","2"
"gelatinenegatieven op nitraat","Mappi (regentschap)","2"
"gelatinenegatieven op acetaat","Mindiptana","2"
"potloodtekeningen","Borem","2"
"tekeningen","Urumb","2"
"voorouderbeelden","Naneu","2"
"kalligrafie","Medina","2"
"familieportretten","Awer (Halmahera)","2"
"bisjpalen","Biwar Sor","2"
"bisjpalen","Sor (rivier)","2"
"beeldsnijwerken","Asei","2"
"voorouderbeelden","Muara Tami","2"
"beeldengroepen","Flamingo-baai","2"
